indexx0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
499,-51.19,50.57,0,1,18,999,-1,0,-1
500,177.5,-164.22,0,1,18.5,999,-1,0,-1
501,-86.02,112.42,0,1,29.5,999,-1,1,110
502,-78.62,99.52,0,1,28.5,999,-1,1,111
503,150.54,-99.62,0,1,25,999,-1,1,112
504,-60.22,-13.55,0,1,11.5,999,-1,0,-1
505,-71.52,106.45,0,1,27,999,-1,1,113
506,-103.24,-7.88,0,1,24,999,-1,0,-1
507,-117.26,26.03,0,1,21,999,-1,0,-1
508,-48.51,-76.13,0,1,11.5,999,-1,0,-1
509,-52.68,36.63,0,1,9,999,-1,0,-1
510,-54.23,79.47,0,1,31.5,999,-1,1,114
511,-78.47,-31.48,0,1,26,999,-1,1,115
512,-152.82,213.11,0,1,2.5,999,-1,0,-1
513,135.09,-102.53,0,1,30.5,999,-1,1,116
514,-58.77,57.72,0,1,18,999,-1,0,-1
515,91.86,-44.34,0,1,16.5,999,-1,0,-1
516,80.26,-14.57,0,1,11,999,-1,0,-1
517,164,-135.47,0,1,26,999,-1,1,117
518,136.72,-91.99,0,1,31,999,-1,1,118
519,-59.18,-48.78,0,1,23.5,999,-1,0,-1
520,-29.75,-100.71,0,1,8,999,-1,0,-1
521,-47.91,79.03,0,1,27,999,-1,1,119
522,-55.22,-48.62,0,1,21,999,-1,0,-1
523,122.94,-70.95,0,1,22,999,-1,0,-1
524,-97.64,107.71,0,1,21,999,-1,0,-1
525,-21.49,-102.19,0,1,8.5,999,-1,0,-1
526,-124.98,191.59,0,1,5,999,-1,0,-1
527,77.87,-17.83,0,1,10.5,999,-1,0,-1
528,172.05,-129.63,0,1,21.5,999,-1,0,-1
529,136.92,-127.1,0,1,12,999,-1,0,-1
530,90.48,-24.17,0,1,12.5,999,-1,0,-1
531,172.32,-128.93,0,1,21,999,-1,0,-1
532,-147.2,70.7,0,1,9.5,999,-1,0,-1
533,-176.37,93.61,0,1,4,999,-1,0,-1
534,160.25,-153.5,0,1,21.5,999,-1,0,-1
535,-39.49,51.25,0,1,23.5,999,-1,0,-1
536,198.58,-179.79,0,1,14,999,-1,0,-1
537,152.48,-127.19,0,1,23,999,-1,0,-1
538,-38.6,38.92,0,1,18,999,-1,0,-1
539,201.67,-204.94,0,1,6,999,-1,0,-1
540,-96.05,119.25,0,1,25.5,999,-1,1,120
541,-73.91,60.36,0,1,9,999,-1,0,-1
542,73.92,-26.84,0,1,8.5,999,-1,0,-1
543,-90.84,1.38,0,1,27.5,999,-1,1,121
544,-173.01,111.77,0,1,6.5,999,-1,0,-1
545,170.26,-162.94,0,1,16.5,999,-1,0,-1
546,-73.88,80.6,0,1,24.5,999,-1,0,-1
547,132.31,-89.97,0,1,30.5,999,-1,1,122
548,93.18,-50.49,0,1,15.5,999,-1,0,-1
549,33.68,-8.91,0,1,1.5,999,-1,0,-1
550,-66.97,74.23,0,1,21.5,999,-1,0,-1
551,103.98,-53.21,0,1,20,999,-1,0,-1
552,-58.1,-60.44,0,1,16.5,999,-1,0,-1
553,-3.85,13.16,0,1,12,999,-1,0,-1
554,163.72,-119.44,0,1,20,999,-1,0,-1
555,-152.14,88.24,0,1,7.5,999,-1,0,-1
556,-85.56,3.01,0,1,22,999,-1,0,-1
557,46.08,36.47,0,1,2,999,-1,0,-1
558,-110.59,9.06,0,1,21.5,999,-1,0,-1
559,145.88,-97.93,0,1,28.5,999,-1,1,123
560,-31.35,36.26,0,1,19,999,-1,0,-1
561,189.49,-173.21,0,1,17,999,-1,0,-1
562,-111.47,-11.17,0,1,12,999,-1,0,-1
563,-111.62,-11.33,0,1,12,999,-1,0,-1
564,150.57,-110.34,0,1,26.5,999,-1,1,124
565,-64.06,83.8,0,1,28,999,-1,1,125
566,109.91,-74.26,0,1,25,999,-1,1,126
567,100.64,-61.97,0,1,20.5,999,-1,0,-1
568,159.73,-161.61,0,1,9,999,-1,0,-1
569,154.11,-138.62,0,1,22,999,-1,0,-1
570,120.49,-89.76,0,1,30,999,-1,1,127
571,-74.06,-25.02,0,1,26.5,999,-1,1,128
572,-38.62,-75.08,0,1,9.5,999,-1,0,-1
573,-84.35,-22.69,0,1,25.5,999,-1,1,129
574,-61.25,-33.28,0,1,25.5,999,-1,1,130
575,-79.76,-11.46,0,1,25.5,999,-1,1,131
576,-39.34,-96.07,0,1,8,999,-1,0,-1
577,-29.05,-19.38,0,1,2,999,-1,0,-1
578,-28.63,-37.62,0,1,2,999,-1,0,-1
579,71.17,8.43,0,1,3,999,-1,0,-1
580,146.56,-145.11,0,1,10,999,-1,0,-1
581,-78.49,-1.3,0,1,18.5,999,-1,0,-1
582,-89.83,-18.36,0,1,23,999,-1,0,-1
583,-124.96,159.64,0,1,10.5,999,-1,0,-1
584,112.78,-73.73,0,1,26,999,-1,1,132
585,-31,30.29,0,1,15.5,999,-1,0,-1
586,-151.39,199.88,0,1,3,999,-1,0,-1
587,-122.25,11.41,0,1,10,999,-1,0,-1
588,-49.9,83.41,0,1,26.5,999,-1,1,133
589,91.16,-63.27,0,1,14,999,-1,0,-1
590,-89.64,122.98,0,1,30.5,999,-1,1,134
591,161.75,-154.01,0,1,22.5,999,-1,0,-1
592,-48.19,-85.7,0,1,9,999,-1,0,-1
593,-137.39,65.63,0,1,9,999,-1,0,-1
594,-35.86,60.71,0,1,23,999,-1,0,-1
595,152.14,-86.66,0,1,15,999,-1,0,-1
596,-66.96,117.06,0,1,16.5,999,-1,0,-1
597,-62.77,-54.4,0,1,19.5,999,-1,0,-1
598,137.4,-90.31,0,1,29.5,999,-1,1,135
599,-31.27,44.23,0,1,22,999,-1,0,-1
600,167.12,-153.78,0,1,23.5,999,-1,0,-1
601,-26.57,33.74,0,1,16.5,999,-1,0,-1
602,-8.69,-103.28,0,1,6,999,-1,0,-1
603,-25.98,-94.85,0,1,10.5,999,-1,0,-1
604,-52.38,-34.95,0,1,19.5,999,-1,0,-1
605,-62.09,88.46,0,1,29.5,999,-1,1,136
606,-55.55,68.87,0,1,25.5,999,-1,1,137
607,-95.75,108.8,0,1,20.5,999,-1,0,-1
608,-59.87,-46.95,0,1,23.5,999,-1,0,-1
609,28.82,-37.82,0,1,2,999,-1,0,-1
610,-69.63,-36.63,0,1,28,999,-1,1,138
611,-47.36,-46.5,0,1,18.5,999,-1,0,-1
612,-55.04,81.33,0,1,29.5,999,-1,1,139
613,-31.69,63.37,0,1,18,999,-1,0,-1
614,-134.48,88.91,0,1,3.5,999,-1,0,-1
615,-51.13,-32.86,0,1,18,999,-1,0,-1
616,0.97,-114.74,0,1,3.5,999,-1,0,-1
617,-55.87,76.23,0,1,31,999,-1,1,140
618,73.02,-28.55,0,1,8.5,999,-1,0,-1
619,135.46,-95.24,0,1,29.5,999,-1,1,141
620,-120.34,151.5,0,1,11.5,999,-1,0,-1
621,113.55,-43.81,0,1,11,999,-1,0,-1
622,-68.01,71.31,0,1,20,999,-1,0,-1
623,156.49,-139.51,0,1,24,999,-1,0,-1
624,111.58,-51.35,0,1,17,999,-1,0,-1
625,-24.77,62.72,0,1,14,999,-1,0,-1
626,-64.78,-45.07,0,1,25,999,-1,1,142
627,155.79,-138.62,0,1,24,999,-1,0,-1
628,99.85,-71.79,0,1,16,999,-1,0,-1
629,190.25,-120.58,0,1,3.5,999,-1,0,-1
630,-63.49,102.82,0,1,20.5,999,-1,0,-1
631,230,-199.27,0,1,4,999,-1,0,-1
632,-63.56,110.43,0,1,19.5,999,-1,0,-1
633,-110.52,45.27,0,1,16.5,999,-1,0,-1
634,-72.15,81.99,0,1,25,999,-1,1,143
635,-66.18,-31.73,0,1,27,999,-1,1,144
636,-120.88,6.9,0,1,8,999,-1,0,-1
637,-128.22,192.1,0,1,4.5,999,-1,0,-1
638,70.05,-15.09,0,1,8.5,999,-1,0,-1
639,-80.07,-36.27,0,1,18,999,-1,0,-1
640,162.82,-159.14,0,1,14.5,999,-1,0,-1
641,-62.81,-28.34,0,1,25.5,999,-1,1,145
642,-80.6,-34.77,0,1,22,999,-1,0,-1
643,140.63,-107.03,0,1,29.5,999,-1,1,146
644,-84.64,113.85,0,1,30.5,999,-1,1,147
645,-81.29,-41.67,0,1,16,999,-1,0,-1
646,170.95,-133.09,0,1,24.5,999,-1,0,-1
647,96.8,-67.76,0,1,17,999,-1,0,-1
648,150.69,-100.77,0,1,26,999,-1,1,148
649,136.52,-82.59,0,1,23.5,999,-1,0,-1
650,-53.88,-93.49,0,1,5,999,-1,0,-1
651,111.88,-72.34,0,1,25.5,999,-1,1,149
652,-22.19,54.98,0,1,16.5,999,-1,0,-1
653,-230,183.55,0,1,1,999,-1,0,-1
654,-14.6,-88.63,0,1,8.5,999,-1,0,-1
655,-106.76,31.56,0,1,22.5,999,-1,0,-1
656,-15.52,-103.58,0,1,7,999,-1,0,-1
657,-120.85,125.69,0,1,7.5,999,-1,0,-1
658,-66.32,-35.5,0,1,26.5,999,-1,1,150
659,-52.16,-34.61,0,1,18.5,999,-1,0,-1
660,-82.97,-17.03,0,1,24,999,-1,0,-1
661,203.35,-169.41,0,1,10,999,-1,0,-1
662,-112.11,49.06,0,1,16,999,-1,0,-1
663,-113.16,37.12,0,1,21.5,999,-1,0,-1
664,-138.47,46.45,0,1,12,999,-1,0,-1
665,-44.06,64.05,0,1,26.5,999,-1,1,151
666,94.22,-20.92,0,1,10,999,-1,0,-1
667,-84.75,133.21,0,1,16.5,999,-1,0,-1
668,140.41,-104.58,0,1,29.5,999,-1,1,152
669,-35.76,58.94,0,1,21.5,999,-1,0,-1
670,102.94,-82.95,0,1,12,999,-1,0,-1
671,98.02,-43.68,0,1,16,999,-1,0,-1
672,80.86,-34.46,0,1,13,999,-1,0,-1
673,-78.36,84.35,0,1,19,999,-1,0,-1
674,-55.8,-55.98,0,1,18,999,-1,0,-1
675,-19.77,38.46,0,1,18.5,999,-1,0,-1
676,-56.48,90.24,0,1,26,999,-1,1,153
677,-47.92,-46.33,0,1,18.5,999,-1,0,-1
678,126.97,-104.45,0,1,24,999,-1,0,-1
679,149.97,-123.69,0,1,22,999,-1,0,-1
680,217.48,-230,0,1,4.5,999,-1,0,-1
681,-111.73,15.25,0,1,24.5,999,-1,0,-1
682,220.9,-201.19,0,1,6,999,-1,0,-1
683,-88.85,132.39,0,1,19.5,999,-1,0,-1
684,-86.15,106.06,0,1,29,999,-1,1,154
685,92.93,-65.32,0,1,14.5,999,-1,0,-1
686,-171.52,209.65,0,1,1,999,-1,0,-1
687,-100,80.77,0,1,3.5,999,-1,0,-1
688,-95.4,116.31,0,1,25.5,999,-1,1,155
689,-71.94,113.1,0,1,22,999,-1,0,-1
690,-142.19,32.59,0,1,7.5,999,-1,0,-1
691,-83.05,108.05,0,1,30,999,-1,1,156
692,-23.45,66.67,0,1,12,999,-1,0,-1
693,-148.55,23.53,0,1,3,999,-1,0,-1
694,-105.85,135.05,0,1,15.5,999,-1,0,-1
695,138.18,-113.96,0,1,27,999,-1,1,157
696,-64.06,67.83,0,1,21,999,-1,0,-1
697,-106.38,131.95,0,1,16,999,-1,0,-1
698,-56.06,84.46,0,1,28.5,999,-1,1,158
699,132.29,-84.23,0,1,26.5,999,-1,1,159
700,124.26,-93.76,0,1,25.5,999,-1,1,160
701,-95.47,115.94,0,1,25.5,999,-1,1,161
702,-23.53,41.16,0,1,18,999,-1,0,-1
703,-180.7,104.93,0,1,5,999,-1,0,-1
704,-85.8,-5.25,0,1,26.5,999,-1,1,162
705,-26.73,24.85,0,1,13.5,999,-1,0,-1
706,-64.89,75.58,0,1,29.5,999,-1,1,163
707,-60.87,-13.2,0,1,11,999,-1,0,-1
708,-163.87,79.32,0,1,7.5,999,-1,0,-1
709,-86.86,-31.41,0,1,18.5,999,-1,0,-1
710,-86.37,0.81,0,1,25.5,999,-1,1,164
711,-33.64,65.19,0,1,21.5,999,-1,0,-1
712,-63.19,-24.4,0,1,20,999,-1,0,-1
713,-87.67,81.67,0,1,10,999,-1,0,-1
714,-117.32,43.72,0,1,19.5,999,-1,0,-1
715,181.99,-158.02,0,1,21,999,-1,0,-1
716,178.13,-145.21,0,1,22,999,-1,0,-1
717,100.96,-60.54,0,1,20.5,999,-1,0,-1
718,-82.04,-40.82,0,1,16,999,-1,0,-1
719,191.11,-168.86,0,1,16.5,999,-1,0,-1
720,-17.33,24.84,0,1,15.5,999,-1,0,-1
721,-52.94,62.23,0,1,26.5,999,-1,1,165
722,-61.04,70.29,0,1,23.5,999,-1,0,-1
723,199.62,-184.85,0,1,11,999,-1,0,-1
724,-76.12,84.93,0,1,19,999,-1,0,-1
725,-91.81,2.1,0,1,27,999,-1,1,166
726,202.68,-197,0,1,5.5,999,-1,0,-1
727,118.1,-60.92,0,1,21,999,-1,0,-1
728,180.8,-171.59,0,1,15.5,999,-1,0,-1
729,-60.51,-39.4,0,1,27.5,999,-1,1,167
730,101.23,-55.43,0,1,21,999,-1,0,-1
731,-105.51,118.75,0,1,17.5,999,-1,0,-1
732,141.77,-104.55,0,1,28.5,999,-1,1,168
733,-91.11,99,0,1,19,999,-1,0,-1
734,212.29,-207.81,0,1,6.5,999,-1,0,-1
735,-112.13,37.14,0,1,21.5,999,-1,0,-1
736,-38.06,-40.28,0,1,10,999,-1,0,-1
737,143.4,-96.85,0,1,29.5,999,-1,1,169
738,-55.66,-26.84,0,1,17,999,-1,0,-1
739,127.3,-85.59,0,1,28,999,-1,1,170
740,-154.24,200.73,0,1,3,999,-1,0,-1
741,-118.65,39.96,0,1,20.5,999,-1,0,-1
742,137.35,-79.21,0,1,20,999,-1,0,-1
743,143.92,-114.36,0,1,28,999,-1,1,171
744,-91.14,-36.19,0,1,9.5,999,-1,0,-1
745,-125.75,187.29,0,1,5.5,999,-1,0,-1
746,-52.51,76.8,0,1,29.5,999,-1,1,172
747,-131.8,67.52,0,1,6.5,999,-1,0,-1
748,-76.23,-17.92,0,1,23,999,-1,0,-1
749,-112.15,114.59,0,1,11,999,-1,0,-1
750,-59.25,115.82,0,1,9.5,999,-1,0,-1
751,-69.61,-12.14,0,1,17,999,-1,0,-1
752,-9.01,22.45,0,1,13.5,999,-1,0,-1
753,164.25,-141.71,0,1,24.5,999,-1,0,-1
754,-106.72,23.72,0,1,25,999,-1,1,173
755,-19.14,35.4,0,1,17,999,-1,0,-1
756,-65.41,83.73,0,1,26.5,999,-1,1,174
757,-74.95,101.63,0,1,31,999,-1,1,175
758,99.73,-63.3,0,1,19,999,-1,0,-1
759,-37.86,58.32,0,1,23,999,-1,0,-1
760,85.31,-41.78,0,1,13,999,-1,0,-1
761,152.76,-114.31,0,1,26.5,999,-1,1,176
762,-116.44,193.23,0,1,4.5,999,-1,0,-1
763,137.08,-101.83,0,1,30.5,999,-1,1,177
764,-29.99,-114.9,0,1,5,999,-1,0,-1
765,162.66,-132.59,0,1,24,999,-1,0,-1
766,-59.23,80.73,0,1,31,999,-1,1,178
767,-43.39,-84.43,0,1,11,999,-1,0,-1
768,-78.16,123.96,0,1,23.5,999,-1,0,-1
769,-43.68,52.57,0,1,21.5,999,-1,0,-1
770,146.5,-125.96,0,1,20,999,-1,0,-1
771,-60.7,90.08,0,1,28,999,-1,1,179
772,-71.42,-40.14,0,1,22,999,-1,0,-1
773,97.67,-64.23,0,1,18,999,-1,0,-1
774,-138.64,68.28,0,1,8.5,999,-1,0,-1
775,-79.87,119.4,0,1,27.5,999,-1,1,180
776,-70.35,110.17,0,1,22,999,-1,0,-1
777,179.38,-129.53,0,1,15,999,-1,0,-1
778,166.15,-152.37,0,1,23.5,999,-1,0,-1
779,-131.54,62.85,0,1,10,999,-1,0,-1
780,-103.64,12.99,0,1,25,999,-1,1,181
781,191.07,-172.27,0,1,17.5,999,-1,0,-1
782,149.89,-130.69,0,1,16,999,-1,0,-1
783,-63.5,81.92,0,1,29,999,-1,1,182
784,-98.48,14.71,0,1,23.5,999,-1,0,-1
785,121.84,-73.47,0,1,23.5,999,-1,0,-1
786,156,-142.19,0,1,22,999,-1,0,-1
787,-97.83,-25.63,0,1,14.5,999,-1,0,-1
788,169.83,-138.32,0,1,24,999,-1,0,-1
789,158.93,-139.5,0,1,25.5,999,-1,1,183
790,-130.68,41.1,0,1,15,999,-1,0,-1
791,75.04,-32.95,0,1,10,999,-1,0,-1
792,79.52,-40.63,0,1,9,999,-1,0,-1
793,137.08,-113.55,0,1,27,999,-1,1,184
794,-3.81,-132.23,0,1,4,999,-1,0,-1
795,210.47,-189.61,0,1,7.5,999,-1,0,-1
796,-104.51,8.46,0,1,27,999,-1,1,185
797,71.06,-65.54,0,1,2,999,-1,0,-1
798,-84.66,-40.72,0,1,15.5,999,-1,0,-1
799,219.78,-211.11,0,1,6,999,-1,0,-1
800,-48.9,-99.97,0,1,4.5,999,-1,0,-1
801,-99.26,8.75,0,1,27,999,-1,1,186
802,-110.91,106.6,0,1,9.5,999,-1,0,-1
803,124.92,-79.6,0,1,29,999,-1,1,187
804,155.75,-128.57,0,1,27,999,-1,1,188
805,-111.06,-10.21,0,1,11.5,999,-1,0,-1
806,-43.63,83.36,0,1,19,999,-1,0,-1
807,133.68,-86.22,0,1,28.5,999,-1,1,189
808,-99.3,-12.69,0,1,21.5,999,-1,0,-1
809,-38.62,61.58,0,1,25.5,999,-1,1,190
810,-101.98,116.36,0,1,22,999,-1,0,-1
811,98.73,-79.06,0,1,14,999,-1,0,-1
812,-64.02,79.15,0,1,27.5,999,-1,1,191
813,-76.26,-26.54,0,1,24.5,999,-1,0,-1
814,-109.64,20.62,0,1,26.5,999,-1,1,192
815,-82.52,-39.98,0,1,17,999,-1,0,-1
816,-92.24,9.42,0,1,23.5,999,-1,0,-1
817,-124.75,38.94,0,1,21,999,-1,0,-1
818,-128.37,30.44,0,1,15.5,999,-1,0,-1
819,106.92,-72.13,0,1,25.5,999,-1,1,193
820,-34.46,26.45,0,1,15,999,-1,0,-1
821,-133.63,42.85,0,1,15,999,-1,0,-1
822,-22.32,-106.69,0,1,7,999,-1,0,-1
823,201.2,-223.14,0,1,3,999,-1,0,-1
824,120.92,-96.95,0,1,22,999,-1,0,-1
825,-107.25,-36.15,0,1,2.5,999,-1,0,-1
826,-157.83,67.13,0,1,5.5,999,-1,0,-1
827,124.41,-86.95,0,1,30,999,-1,1,194
828,153.16,-93.45,0,1,19,999,-1,0,-1
829,-73,-47.86,0,1,20.5,999,-1,0,-1
830,-27.78,42.15,0,1,21,999,-1,0,-1
831,63.24,11.7,0,1,2.5,999,-1,0,-1
832,-124.29,70.71,0,1,6.5,999,-1,0,-1
833,-79.66,2.71,0,1,15.5,999,-1,0,-1
834,148.25,-115.06,0,1,24.5,999,-1,0,-1
835,-114.24,53.92,0,1,12,999,-1,0,-1
836,166.74,-168.46,0,1,13,999,-1,0,-1
837,-47.15,75.85,0,1,29.5,999,-1,1,195
838,-54.25,-47.49,0,1,22.5,999,-1,0,-1
839,-114.71,7.52,0,1,20.5,999,-1,0,-1
840,120,-100.28,0,1,19,999,-1,0,-1
841,192.81,-183.38,0,1,12,999,-1,0,-1
842,-48,42.9,0,1,15,999,-1,0,-1
843,115.63,-47.24,0,1,12.5,999,-1,0,-1
844,-86.94,-1.02,0,1,25.5,999,-1,1,196
845,197.33,-179.55,0,1,14,999,-1,0,-1
846,-49.06,-73.96,0,1,13.5,999,-1,0,-1
847,-94.51,109.8,0,1,24.5,999,-1,0,-1
848,53.21,-15.63,0,1,2,999,-1,0,-1
849,101.74,-69.39,0,1,19.5,999,-1,0,-1
850,55.74,-18.19,0,1,3,999,-1,0,-1
851,220.95,-211.45,0,1,5.5,999,-1,0,-1
852,-150.69,83.54,0,1,8.5,999,-1,0,-1
853,-129.06,54.7,0,1,15.5,999,-1,0,-1
854,-57.06,-25.33,0,1,18.5,999,-1,0,-1
855,-130.06,46.46,0,1,15.5,999,-1,0,-1
856,165.19,-147.48,0,1,24.5,999,-1,0,-1
857,35.73,-33.54,0,1,3,999,-1,0,-1
858,-35.47,34.09,0,1,14,999,-1,0,-1
859,-181.59,117.76,0,1,5,999,-1,0,-1
860,115.26,-87.22,0,1,24,999,-1,0,-1
861,147.4,-102.5,0,1,27,999,-1,1,197
862,159.25,-143.8,0,1,23.5,999,-1,0,-1
863,141.89,-116.42,0,1,25,999,-1,1,198
864,-19.78,51.15,0,1,17,999,-1,0,-1
865,-42.2,82.83,0,1,18,999,-1,0,-1
866,-25.79,26.56,0,1,16.5,999,-1,0,-1
867,2.62,8.96,0,1,9.5,999,-1,0,-1
868,-127.27,144.27,0,1,7.5,999,-1,0,-1
869,-37.07,58.36,0,1,22.5,999,-1,0,-1
870,-16.76,20.83,0,1,15,999,-1,0,-1
871,208.11,-219.9,0,1,5,999,-1,0,-1
872,-19.43,41.23,0,1,16,999,-1,0,-1
873,-70.23,96.6,0,1,27,999,-1,1,199
874,-106.73,31.27,0,1,23,999,-1,0,-1
875,-70.27,-28.62,0,1,27,999,-1,1,200
876,-69.85,-34.56,0,1,28,999,-1,1,201
877,-115.72,156.07,0,1,11.5,999,-1,0,-1
878,-62.84,-56.79,0,1,17.5,999,-1,0,-1
879,-99.89,-17.34,0,1,17.5,999,-1,0,-1
880,142.89,-104.52,0,1,28.5,999,-1,1,202
881,119.78,-80.64,0,1,25,999,-1,1,203
882,-68.14,65.95,0,1,17.5,999,-1,0,-1
883,81.4,-19.86,0,1,12,999,-1,0,-1
884,-78.6,97.73,0,1,28.5,999,-1,1,204
885,-122.84,186.27,0,1,5.5,999,-1,0,-1
886,-72.3,126.32,0,1,17,999,-1,0,-1
887,-87.52,114.2,0,1,29.5,999,-1,1,205
888,-79.31,107.28,0,1,30.5,999,-1,1,206
889,208.23,-190.43,0,1,7.5,999,-1,0,-1
890,-66.01,76.49,0,1,26.5,999,-1,1,207
891,94.41,-26.28,0,1,12.5,999,-1,0,-1
892,-82.29,-24.14,0,1,27,999,-1,1,208
893,-97.49,149.32,0,1,13.5,999,-1,0,-1
894,-27.08,38.73,0,1,17.5,999,-1,0,-1
895,105.94,-67.41,0,1,24.5,999,-1,0,-1
896,167.69,-92.98,0,1,5,999,-1,0,-1
897,211.85,-219.4,0,1,5.5,999,-1,0,-1
898,-134.07,155.09,0,1,7,999,-1,0,-1
899,-50.15,-40.45,0,1,20.5,999,-1,0,-1
900,44.01,-61.68,0,1,1,999,-1,0,-1
901,52.36,25.76,0,1,2,999,-1,0,-1
902,125.57,88.26,0,1,1,999,-1,0,-1
903,183.77,14.83,0,1,1,999,-1,0,-1
904,-109.74,-2.87,0,1,23,999,-1,0,-1
905,-184.57,-46.87,0,1,1,999,-1,0,-1
906,34.42,172.28,0,1,1,999,-1,0,-1
907,217.08,-6.87,0,1,1,999,-1,0,-1
908,177.13,-126.96,0,1,15.5,999,-1,0,-1
909,69.31,-129.86,0,1,1,999,-1,0,-1
910,-170.31,-200.17,0,1,1,999,-1,0,-1
911,-193.65,103.88,0,1,3.5,999,-1,0,-1
912,162.04,52.65,0,1,1,999,-1,0,-1
913,-61.33,165.6,0,1,2,999,-1,0,-1
914,127.75,30.64,0,1,1,999,-1,0,-1
915,1.01,-14.19,0,1,5,999,-1,0,-1
916,-133.25,-83.57,0,1,1,999,-1,0,-1
917,211.3,45.73,0,1,1,999,-1,0,-1
918,-58.32,172.37,0,1,2,999,-1,0,-1
919,127.6,-99.3,0,1,25.5,999,-1,1,209
920,-214.47,59.04,0,1,1.5,999,-1,0,-1
921,0.46,-197.55,0,1,1,999,-1,0,-1
922,-66.3,-122.87,0,1,1,999,-1,0,-1
923,-45.56,-129.41,0,1,1,999,-1,0,-1
924,-226.38,76.71,0,1,1,999,-1,0,-1
925,-23.03,-196.23,0,1,1,999,-1,0,-1
926,195.42,183.78,0,1,1,999,-1,0,-1
927,-27.82,146.4,0,1,1,999,-1,0,-1
928,44.11,-95.74,0,1,1.5,999,-1,0,-1
929,91.53,95.38,0,1,1,999,-1,0,-1
930,-192.15,132.08,0,1,3.5,999,-1,0,-1
931,-127.96,-46.82,0,1,1.5,999,-1,0,-1
932,-68.66,-178.72,0,1,1,999,-1,0,-1
933,-192.82,-183.15,0,1,1.5,999,-1,0,-1
934,-203.91,-200.89,0,1,1,999,-1,0,-1
935,200.27,-166.43,0,1,12,999,-1,0,-1
936,149.04,184.05,0,1,1,999,-1,0,-1
937,223.7,12.19,0,1,1,999,-1,0,-1
938,-94.43,-147.94,0,1,1.5,999,-1,0,-1
939,82.55,-73.11,0,1,6.5,999,-1,0,-1
940,-108.18,-155.39,0,1,1.5,999,-1,0,-1
941,-73.38,-212.5,0,1,1.5,999,-1,0,-1
942,-126.2,120.69,0,1,5,999,-1,0,-1
943,-166.17,18.55,0,1,1,999,-1,0,-1
944,153.99,-2.08,0,1,1.5,999,-1,0,-1
945,203.95,99.94,0,1,1.5,999,-1,0,-1
946,159.99,212.82,0,1,1,999,-1,0,-1
947,34.04,-106.46,0,1,1.5,999,-1,0,-1
948,-207.45,139.97,0,1,2,999,-1,0,-1
949,-7.73,-150.14,0,1,3,999,-1,0,-1
950,72.18,102.72,0,1,1,999,-1,0,-1
951,31.48,78.82,0,1,1.5,999,-1,0,-1
952,-97.11,-98.03,0,1,1.5,999,-1,0,-1
953,-133.77,104.44,0,1,1.5,999,-1,0,-1
954,184.19,71.99,0,1,1,999,-1,0,-1
955,171.77,180.51,0,1,1,999,-1,0,-1
956,-137.24,-52,0,1,1.5,999,-1,0,-1
957,127.02,206.97,0,1,1,999,-1,0,-1
958,-54.22,10.32,0,1,3,999,-1,0,-1
959,-27.48,-225.55,0,1,1,999,-1,0,-1
960,81.8,-29.17,0,1,13,999,-1,0,-1
961,135.12,-95.89,0,1,29.5,999,-1,1,210
962,226.85,-121.49,0,1,1,999,-1,0,-1
963,89.18,14.01,0,1,2,999,-1,0,-1
964,-91.85,-215.51,0,1,1,999,-1,0,-1
965,135.59,-229.99,0,1,1,999,-1,0,-1
966,-40.97,120.56,0,1,1.5,999,-1,0,-1
967,-1.7,-139.52,0,1,4,999,-1,0,-1
968,28.44,-204.93,0,1,2,999,-1,0,-1
969,106.43,72.95,0,1,1,999,-1,0,-1
970,-87.56,217.49,0,1,1,999,-1,0,-1
971,-202.65,-20.84,0,1,1.5,999,-1,0,-1
972,-206.35,-124.76,0,1,1,999,-1,0,-1
973,-86.88,-95.79,0,1,1.5,999,-1,0,-1
974,123.55,-39.19,0,1,4,999,-1,0,-1
975,-22.69,179.58,0,1,1,999,-1,0,-1
976,-119.64,7.3,0,1,11.5,999,-1,0,-1
977,-94.16,-62.78,0,1,1,999,-1,0,-1
978,110.24,-151.08,0,1,1,999,-1,0,-1
979,-162.03,-32.8,0,1,1,999,-1,0,-1
980,-195.39,-170.06,0,1,1.5,999,-1,0,-1
981,-60.16,-227.72,0,1,1,999,-1,0,-1
982,171.95,154.8,0,1,2,999,-1,0,-1
983,-213.56,57.17,0,1,1.5,999,-1,0,-1
984,-56.83,176.6,0,1,2,999,-1,0,-1
985,41.77,-206.16,0,1,2,999,-1,0,-1
986,34.79,-221.08,0,1,1.5,999,-1,0,-1
987,138.3,-13.28,0,1,1.5,999,-1,0,-1
988,-101.23,11.16,0,1,25.5,999,-1,1,211
989,133.83,-51.66,0,1,4.5,999,-1,0,-1
990,-27.7,-75.9,0,1,10,999,-1,0,-1
991,-4.1,-171.64,0,1,1,999,-1,0,-1
992,167.22,143.53,0,1,1.5,999,-1,0,-1
993,-88.39,179.01,0,1,1,999,-1,0,-1
994,22.45,73.84,0,1,1.5,999,-1,0,-1
995,84.03,-154.88,0,1,1,999,-1,0,-1
996,203.62,87.55,0,1,1.5,999,-1,0,-1
997,108.69,-23.25,0,1,5,999,-1,0,-1
998,185.02,141.46,0,1,2,999,-1,0,-1
999,-212.27,-34.71,0,1,1.5,999,-1,0,-1
